0.13157263	-0.18948345	0.27743888	-0.05666792	0.0479151	0.15230484	0.2934464	-0.14570816	0.0027909433	0.28091753	0.068014175	-0.04645319	-0.13928527	-0.091133095	-0.44410554	0.008048191
0.18168233	-0.3128128	0.420694	0.09838498	-0.2166589	0.40013617	0.333282	-0.12904209	0.16679534	0.429511	-0.14937295	0.23076601	-0.058402903	0.06456006	-0.4902255	-0.1357838
0.11282983	0.15665895	0.12654957	-0.083288506	0.18880738	-0.1562754	0.16375045	-0.19674878	0.109283045	0.41195998	0.16558246	-0.18293513	-0.14342819	0.06399008	-0.18399744	0.24338388
0.04238808	0.053636916	0.15876053	-0.14521787	0.08988834	-0.09779088	0.20963909	0.0745187	0.12411788	-0.015854929	0.12421578	-0.118862994	0.042077206	0.17488162	-0.31654784	0.2528853
-0.0005206201	0.087854296	0.1251402	0.032537647	0.1311741	-0.057977505	0.17187078	0.13656747	0.06852499	-0.111351036	0.13320382	-0.13474393	-0.01666237	0.108539976	-0.36818388	0.30232635
-0.13530436	0.33972597	-0.20678955	0.10168294	0.30550528	-0.3183251	-0.09432714	-0.1605523	-0.11923083	0.52267855	0.30196455	-0.3917546	-0.21507557	-0.004537815	0.0043993243	0.24817516
0.15494955	-0.104010254	0.21815972	-0.10521155	-0.0605505	0.1993367	0.193638	-0.20610549	0.1596287	0.28853738	-0.04538404	0.093679644	0.007449716	-0.04417326	-0.28715253	-0.069743246
0.19411428	-0.03955663	0.167168	-0.18339984	0.053587787	0.1098937	0.2599428	-0.22175142	-0.010215844	0.27553216	0.05271144	-0.08683409	-0.028807245	-0.013876051	-0.23241302	0.11027418
0.07949796	0.3951862	-0.26471564	-0.034025222	0.36788684	-0.28294554	0.029782128	-0.18103221	-0.31570688	-0.062442422	0.2882912	-0.37084392	-0.17632484	-0.23529062	-0.2716064	0.36489296
0.12709135	-0.07149227	0.16522008	-0.062120773	0.030514196	0.029004049	0.17384595	-0.17732084	0.033398625	0.3326888	0.0073059574	-0.041406535	-0.020765513	0.0006302965	-0.18611066	0.05312352
0.4603455	-0.23800993	0.26745167	-0.5017822	-0.13365103	0.31222585	0.4688785	-0.49399814	0.000673053	0.37490964	-0.12688571	0.14183407	0.14832878	-0.09951556	0.095388606	-0.28811896
0.3155778	0.08775784	0.06752216	-0.3235767	0.3125405	0.14047663	0.43090615	-0.2987062	-0.3389066	0.037783187	0.12336753	-0.17000666	-0.15910158	-0.35471672	-0.5287673	0.07708121
0.018404944	0.12427192	-0.10051219	-0.103007354	0.19465035	-0.1840175	0.2232441	0.15078478	-0.10839567	-0.47135028	0.1088729	-0.17228998	0.06038883	0.065082826	-0.5057214	0.40353447
0.0033400303	-0.19829495	0.19225204	0.06816396	-0.14564809	0.21542832	0.12851065	-0.002865364	0.20613809	0.3276072	-0.079319194	0.08756297	-0.010838591	0.06733895	-0.4147571	0.012363596
-0.20421228	-0.3672467	0.30732173	0.4340812	-0.23917724	0.17276807	0.024329346	0.36374906	0.23745789	-0.16831052	-0.19834638	0.22172688	0.020304525	0.1995187	-0.6259599	0.12587552
0.11240664	-0.2724722	0.27396235	0.16085148	-0.098907806	0.3886034	0.24804339	0.05635592	0.08523076	0.1989292	-0.13204995	0.21087521	-0.19353725	-0.047261037	-0.5458084	-0.055368684
-0.12547965	-0.12375669	0.14347056	0.3231282	0.021366563	0.098868035	0.042166498	0.21252939	0.09971893	-0.060458798	-0.008265977	0.029440004	-0.15322068	0.028083067	-0.6768392	0.15090567
-0.10500434	-0.10912115	0.21392679	0.2241198	-0.075071126	0.040665504	0.042381853	0.1737405	0.19283094	0.16245648	-0.030721314	0.08062823	-0.052659087	0.1366692	-0.47490612	0.15478666
-0.30941007	0.072069295	0.09888982	0.16078632	-0.07228539	-0.24087402	-0.14320427	0.121796496	0.50402427	0.8980779	0.09120135	-0.15891413	0.0087457495	0.5525147	0.28056633	0.19152932
0.02835882	-0.050997037	0.13917449	-0.25538898	-0.016467452	-0.100672364	0.31914	0.15067066	0.17551635	-0.37155458	-0.087677285	0.09411925	0.2831964	0.21177977	-0.20271939	0.21669787
0.199003	-0.022869501	0.19214939	-0.23272118	0.006189797	-0.04066463	0.31414604	-0.048567533	0.085729964	-0.12856586	-0.011609066	-0.043705992	0.18247385	0.12808064	-0.20669125	0.1433673
0.09296259	0.15896353	-0.011454928	0.06292023	0.26984313	0.021546064	0.009600065	-0.31174126	-0.20374271	0.5080113	0.27650565	-0.27013928	-0.26765463	-0.2222752	-0.123469725	0.081519835
0.25276196	-0.16653863	0.15086092	0.11740802	0.11648995	0.35633916	0.29421064	-0.17624848	-0.27583247	0.2540469	0.029667877	0.041232076	-0.23953556	-0.31847152	-0.45594394	-0.19955379
0.09182428	-0.20503771	0.29440564	-0.013771633	-0.06723542	0.19301595	0.1835366	-0.20429492	0.19371529	0.56436557	0.011855884	0.06753891	-0.063449636	0.025168816	-0.06875439	-0.17512442
-0.10606269	-0.08075157	0.14985722	0.16578352	0.0028969382	0.093769856	0.02734031	0.06374834	0.1322877	0.39026293	0.11973864	-0.07837505	-0.17910285	0.1089175	-0.30378222	0.003606439
0.24261849	0.23085229	-0.081190035	-0.22992639	0.3348918	-0.074648105	0.22995722	-0.21354347	-0.27275884	-0.12360839	0.17498924	-0.25402355	-0.09459333	-0.2490545	-0.33822998	0.2645476
-0.1558064	0.17537701	-0.10535356	0.1222463	0.14840288	-0.2273853	0.07719328	0.24040589	0.037784822	-0.38736084	0.101161435	-0.06714686	-0.006756618	0.08404199	-0.58155406	0.4477319
