-0.0015688938	-0.027700936	0.012737786	-0.046443176	0.04168812	0.01369984	-0.038990937	0.004793808	-0.099711075	-0.006261496	-0.010391167	0.011156832	0.042929567	0.056026943	-0.07143565	0.042584244
-0.10478317	0.07473928	-0.064106435	-0.15169707	0.060358897	0.029352969	0.083578445	0.062207777	-0.15686537	-0.09636708	0.059433892	-0.12411045	0.09052289	0.14063314	-0.12621754	0.09638416
-0.1203979	0.07469769	-0.07466093	-0.28413656	0.07660396	0.09492803	0.09999211	0.12507646	-0.25890464	-0.12184567	0.13910405	-0.11358629	0.18798263	0.17535584	-0.24273904	0.10427673
0.45627427	-0.35209674	0.19287975	0.60075533	-0.39596486	-0.3669043	-0.3589699	-0.4491565	0.543241	0.4090155	-0.43209514	0.44713694	-0.5597969	-0.49478716	0.542863	-0.33592245
0.050329857	-0.06651039	-0.020242129	0.046281718	-0.015009635	-0.02073512	-0.005010109	-0.039493952	-0.00073762843	-0.008535717	-0.008253352	-0.0095594395	-0.027979793	-0.019382525	-0.0055100853	-0.028022503
-0.10153214	0.008667112	0.001666074	-0.04332981	-0.019161798	0.035830453	0.03518943	0.0050349818	-0.057474073	-0.10292438	0.065287374	-0.029201524	0.019831602	0.09663534	-0.12780888	0.05853013
0.43719235	-0.38034007	0.3912096	0.55951196	-0.52504444	-0.42736846	-0.41247347	-0.44432005	0.45250997	0.37927517	-0.34382847	0.4605157	-0.5676479	-0.4525716	0.54727083	-0.38805282
-0.073714145	0.022273945	0.03416349	-0.079103954	-0.02365392	0.033438437	0.048842575	0.005111755	-0.06014575	-0.023708919	0.10631138	0.0044554323	0.0837274	0.048273455	-0.12153646	0.025036762
0.37349564	-0.3178534	0.33456346	0.4819511	-0.4435271	-0.37199748	-0.33606386	-0.39166036	0.39417124	0.37274078	-0.30427125	0.36372507	-0.4182754	-0.4071997	0.43594316	-0.29095644
0.020135634	0.004100857	0.06443258	-0.020617135	-0.001404936	-0.013882757	-0.014131721	0.023819128	-0.010356279	0.009072043	0.03912523	0.011031909	0.010956778	-0.046588656	-0.018746367	-0.01790977
0.46777055	-0.38004786	0.38833112	0.51680565	-0.43751138	-0.41088137	-0.39635187	-0.4340246	0.49487916	0.38982064	-0.40114027	0.4697449	-0.55250233	-0.48124772	0.49553773	-0.39084136
